PEITSCH_CODE,ALL_ORDER,A_ORDER,B_ORDER,C_ORDER,D_ORDER,ALL_UNORDER,A_UNORDER,B_UNORDER,C_UNORDER,D_UNORDER
1181,91.51646631862691,95.23809523809524,93.5328025947221,88.11231379741724,100.0,90.48415057750125,95.23809523809524,92.48017101577473,86.19560002064654,100.0
3353,95.30781174445855,96.25361250134821,93.93939393939394,99.16666666666666,90.9277605779154,94.60051028070471,95.7789782031845,87.87878787878788,99.16666666666666,89.9277605779154
2835,95.47477322521961,100,100,94.70324047658063,96.16228070175437,95.08415296782874,100,100,93.89832600680548,96.16228070175437
823,95.05299378069574,99.08704222429714,100,92.1109199017245,95.23809523809524,94.93350848657809,99.08704222429714,100,91.69425323505784,95.23809523809524
2203,93.07492985124836,99.11111111111111,100,90.7302254320429,91.62154270849923,91.9949900736929,99.11111111111111,100,89.05590800405979,91.62154270849925
1103,92.86526133864425,100.0,94.23976230168181,87.14108896267815,96.1038961038961,91.72605368371406,100.0,93.57309563501515,83.7842861231167,96.1038961038961
3241,91.18936039891993,100,100.0,88.61367153118336,100,89.08852408361875,100,100.0,85.0905233830352,100
1833,90.90268184070342,100,88.29100638394667,93.56183211413317,91.60502676569722,89.77508557194106,100,85.93376375884691,93.20909842806616,91.60502676569722
917,91.83648106271924,92.55072463768117,87.88652142429079,92.89641107079163,94.64335664335665,90.25309617664118,92.55072463768117,85.7609296671201,89.73618562795748,94.64335664335665
4387,93.17261178208825,94.16348107498364,93.44771241830064,92.63968642835604,95.21739130434783,92.3043153778323,94.16348107498364,90.09803921568628,91.00670919054009,95.21739130434783
3141,91.20291053841294,93.41779280994969,87.1528374384075,90.06805641231622,95.05407011289364,89.55146322906276,93.41779280994969,84.52984820868404,87.9248417342484,95.05407011289364
3481,92.02333984873054,95.6653895274585,100,91.79665350594591,92.12962962962963,90.93366343392626,95.6653895274585,100,89.59186021739303,92.12962962962963
2661,93.60980675905479,100.0,85.10344827586208,91.50877176345948,96.66666666666667,92.52984405290863,100.0,85.10344827586208,89.31351676166193,96.66666666666667
247,94.15247557086587,88.48905723905723,100,92.16879795396419,98.75,93.02504504286762,88.48905723905723,100,90.04433077578858,98.75
